MJD	FLUX_100_300000	ERROR_100_300000
55324.500743	6.506967e-07	8.170364e-08
55325.500743	2.033172e-07	7.093135e-08
55326.500743	2.059890e-07	5.312441e-11
55327.500743	6.175942e-07	2.056242e-07
55328.500743	1.298933e-07	2.652009e-08
55329.500743	1.074575e-06	1.542885e-07
55330.500743	1.834429e-07	4.052778e-08
55331.500743	4.378100e-07	8.259155e-08
55332.500743	7.493957e-07	1.737918e-07
55333.500743	1.024487e-07	2.597596e-11
55334.500743	2.492550e-07	3.763598e-08
55335.500743	5.333923e-07	1.809089e-07
55336.500743	3.506402e-07	1.154604e-07
55337.500743	3.261167e-07	1.224899e-07
55338.500743	9.071449e-07	2.896343e-07
55339.500743	5.153563e-07	9.030137e-08
55340.500743	2.973439e-07	6.314473e-08
55341.500743	3.200506e-07	1.002853e-07
55342.500743	1.908866e-07	7.343313e-10
55343.500743	1.659699e-07	5.887087e-08
55344.500743	3.120965e-07	8.791732e-09
55345.500743	3.093292e-07	6.031519e-08
55346.500743	1.901233e-07	1.502290e-09
55347.500743	2.706379e-07	1.030353e-07
55348.500743	2.800115e-07	5.629109e-08
55349.500743	1.501219e-07	1.792506e-08
55350.500743	1.461622e-07	2.065585e-08
55351.500743	1.208290e-07	8.722114e-10
55352.500743	1.678261e-07	5.206876e-08
55353.500743	5.110957e-07	1.423121e-07
55354.500743	5.426031e-07	2.054493e-07
55355.500743	9.682767e-07	1.806356e-07
55356.500743	1.871352e-07	5.213689e-08
55357.500743	2.526791e-07	9.565277e-09
55358.500743	1.693679e-07	4.629267e-11
55359.500743	1.252590e-07	1.412509e-10
55360.500743	1.687983e-07	5.352712e-11
55361.500743	2.049110e-07	1.531322e-08
55362.500743	2.209542e-06	5.259057e-07
55363.500743	1.511633e-07	3.936461e-10
55364.500743	5.584012e-07	7.949120e-08
55365.500743	1.260017e-07	4.443881e-11
55366.500743	2.623059e-07	4.871106e-08
55367.500743	1.391520e-07	5.077343e-08
55368.500743	1.809047e-07	4.950683e-09
55369.500743	2.227056e-07	8.034553e-08
55370.500743	1.723163e-07	6.199272e-12
55371.500743	4.101759e-07	1.704537e-07
55372.500743	8.016506e-07	1.040820e-07
55373.500743	8.077116e-07	1.722305e-07
55374.500743	1.480355e-07	4.398842e-10
55375.500743	8.922169e-07	1.271427e-07
55376.500743	2.183938e-07	2.524358e-09
55377.500743	8.286639e-07	2.904711e-07
55378.500743	5.839974e-08	9.916995e-12
55379.500743	1.667993e-07	3.153769e-11
55380.500743	1.696669e-07	2.149452e-08
55381.500743	7.584373e-07	6.166283e-08
55382.500743	2.303097e-07	3.480340e-08
55383.500743	1.780691e-07	2.220500e-08
55384.500743	9.782797e-07	3.143454e-07
55385.500743	7.584018e-07	2.756950e-07
55386.500743	2.523997e-07	1.138333e-07
55387.500743	1.307575e-07	9.534346e-11
55388.500743	6.074654e-07	6.509408e-08
55389.500743	1.065233e-07	1.003174e-11
55390.500743	2.052272e-06	2.143410e-07
55391.500743	9.817209e-08	7.943801e-11
55392.500743	1.559207e-07	2.509493e-11
55393.500743	2.140781e-07	1.161396e-08
55394.500743	1.015752e-06	1.938158e-07
55395.500743	1.720246e-07	1.022477e-10
55396.500743	1.490461e-07	5.325894e-09
55397.500743	1.437718e-07	5.875769e-09
55398.500743	1.895956e-07	4.292063e-09
55399.500743	7.712447e-07	1.090055e-07
55400.500743	5.895847e-07	2.300180e-07
55401.500743	1.794998e-07	6.127857e-08
55402.500743	5.152968e-07	6.401421e-08
55403.500743	7.288778e-07	1.188179e-07
55404.500743	9.586519e-07	3.133048e-07
55405.500743	1.974882e-07	8.293218e-08
55406.500743	9.783640e-07	1.323918e-07
55407.500743	1.108472e-06	1.860509e-07
55408.500743	1.967342e-06	6.145807e-07
55409.500743	1.684282e-06	5.053831e-07
55410.500743	1.272057e-06	2.077289e-07
55411.500743	5.545061e-07	2.001887e-07
55412.500743	5.692634e-07	2.388379e-07
55413.500743	1.323748e-06	1.277290e-07
55414.500743	4.981148e-07	3.601600e-07
55415.500743	3.957390e-07	5.969526e-08
55416.500743	1.000697e-06	1.289173e-07
55417.500743	6.279669e-07	9.183531e-08
55418.500743	1.865645e-07	3.145555e-10
55419.500743	1.328680e-06	2.452065e-07
55420.500743	1.583470e-06	5.304177e-07
55421.500743	3.460009e-07	2.100898e-07
55422.500743	2.830881e-07	1.605600e-08
55423.500743	6.046637e-07	9.787118e-08
55424.500743	1.437906e-06	5.863125e-07
55425.500743	4.257687e-07	4.936564e-08
55426.500743	7.365485e-07	8.033647e-08
55427.500743	2.426103e-07	2.878463e-08
55428.500743	3.503205e-07	1.205260e-07
55429.500743	3.279724e-07	2.531769e-08
55430.500743	6.224271e-08	1.279718e-11
55431.500743	1.184083e-07	5.925212e-11
55432.500743	2.252428e-07	4.526993e-08
55433.500743	1.028638e-06	1.352642e-07
55434.500743	2.679232e-07	4.849731e-09
55435.500743	1.685317e-07	2.879375e-11
55436.500743	1.917941e-07	3.445552e-08
55437.500743	1.770394e-07	5.916804e-10
55438.500743	3.031887e-07	1.054981e-07
55439.500743	4.323679e-07	4.187391e-08
55440.500743	2.493251e-07	1.069390e-07
55441.500743	1.091886e-06	3.086971e-07
55442.500743	1.174081e-06	9.610630e-08
55443.500743	1.825146e-07	2.809798e-08
55444.500743	2.496322e-07	3.215149e-08
55445.500743	2.931156e-07	4.230247e-08
55446.500743	4.286152e-07	1.601986e-07
55447.500743	6.244702e-07	2.120734e-07
55448.500743	2.274620e-07	5.943381e-08
55449.500743	7.640309e-07	9.783052e-08
55450.500743	4.880033e-07	1.316018e-07
55451.500743	3.410892e-07	1.223718e-07
55452.500743	1.952814e-07	3.042020e-08
55453.500743	9.154424e-07	1.320380e-07
55454.500743	2.326423e-07	6.475414e-09
55592.500743	6.060327e-07	2.564788e-07
55596.500743	3.071283e-07	1.538061e-07
55614.500743	8.832473e-07	1.199175e-07
55615.500743	1.371664e-07	6.100141e-11
55616.500743	1.571715e-07	8.131329e-11
55617.500743	6.437836e-07	1.390021e-07
55618.500743	1.528993e-06	2.239500e-07
55619.500743	5.769595e-07	1.087231e-07
55620.500743	8.598248e-07	1.000821e-07
55621.500743	1.487325e-07	9.285427e-11
55622.500743	1.483759e-07	1.953343e-10
55623.500743	1.738577e-07	4.874086e-09
55624.500743	6.093136e-07	2.878974e-07
55625.500743	1.954190e-07	1.177536e-09
55626.500743	2.480279e-07	4.851852e-08
55627.500743	1.902071e-06	1.987251e-07
55628.500743	5.796784e-07	1.609938e-07
55629.500743	5.661145e-07	2.500443e-07
55630.500743	1.162739e-07	4.336500e-08
55631.500743	2.686781e-07	1.042428e-07
55632.500743	9.516742e-07	2.113647e-07
55633.500743	2.672767e-07	7.898219e-09
55634.500743	1.012330e-07	3.798872e-10
55635.500743	1.734602e-07	7.541351e-10
55636.500743	3.216325e-07	1.308308e-07
55637.500743	1.383934e-07	1.629029e-10
55638.500743	8.704122e-07	1.100576e-07
55639.500743	1.031280e-06	1.842668e-07
55640.500743	1.210009e-07	2.939012e-10
55641.500743	1.073758e-06	1.501886e-07
55642.500743	1.914206e-07	2.969229e-08
55643.500743	9.546334e-07	3.182240e-07
55644.500743	1.404854e-06	3.910847e-07
55645.500743	3.398604e-07	7.813060e-09
55646.500743	2.938613e-07	2.395665e-09
55647.500743	2.805029e-07	4.013037e-10
55648.500743	2.000163e-07	5.621633e-12
55649.500743	4.013662e-07	9.447637e-08
55650.500743	1.191870e-07	1.872292e-11
55651.500743	8.517841e-07	1.185874e-07
55652.500743	1.991851e-07	6.235950e-09
55653.500743	4.626529e-07	6.105165e-08
55654.500743	2.588230e-07	7.760201e-08
55655.500743	4.543700e-07	1.691347e-07
55656.500743	9.258231e-07	1.007302e-07
55657.500743	1.409643e-07	7.337060e-10
55658.500743	8.061287e-07	2.776919e-07
55659.500743	9.761452e-08	1.270747e-11
55660.500743	2.454077e-07	4.069837e-08
55661.500743	2.833821e-07	5.013167e-08
55662.500743	8.055080e-07	1.270000e-07
55663.500743	1.036055e-07	2.710672e-11
55664.500743	1.668117e-07	8.799747e-09
55665.500743	2.509667e-07	3.055155e-08
55666.500743	5.507380e-07	1.929324e-07
55667.500743	1.121195e-07	3.921782e-08
55668.500743	4.352639e-08	2.446867e-12
55669.500743	4.862260e-07	8.173594e-08
55670.500743	7.446357e-08	2.029914e-08
55671.500743	1.980277e-07	1.127333e-10
55672.500743	4.527959e-07	1.487352e-07
55673.500743	8.246763e-07	8.162744e-08
55674.500743	2.976158e-07	2.469035e-08
55675.500743	7.734125e-08	1.273281e-12
55676.500743	6.149446e-07	1.306398e-07
55677.500743	1.387254e-07	5.512180e-11
55678.500743	3.580173e-07	4.564388e-08
55679.500743	5.297298e-07	3.874320e-08
55680.500743	1.694877e-07	4.800441e-11
55681.500743	2.388275e-07	3.897991e-08
55682.500743	2.463631e-07	8.135086e-10
55683.500743	6.907075e-07	8.596507e-08
55684.500743	5.114356e-07	1.998144e-07
55685.500743	2.594564e-07	8.504085e-08
55686.500743	8.438133e-07	1.005475e-07
55687.500743	8.543288e-07	1.371448e-07
55688.500743	6.345502e-07	1.576878e-09
55689.500743	3.882188e-07	5.683077e-08
55690.500743	1.472296e-06	5.723286e-07
55691.500743	8.172595e-07	3.207467e-07
55692.500743	3.524746e-07	6.794402e-08
55693.500743	2.137192e-07	1.917419e-10
55694.500743	1.373457e-06	4.126756e-07
55695.500743	4.845135e-07	2.071832e-07
55696.500743	8.121693e-07	2.585193e-07
55697.500743	7.912769e-08	5.940119e-12
55698.500743	1.657492e-07	5.628556e-08
55699.500743	8.890106e-07	2.706998e-07
55700.500743	1.716983e-07	4.842221e-09
55701.500743	2.036488e-07	6.373550e-08
55702.500743	1.977361e-07	6.013918e-08
55703.500743	2.010644e-07	1.970857e-08
55704.500743	9.657781e-07	1.097952e-07
55705.500743	2.397828e-07	3.798678e-08
55706.500743	1.415989e-07	1.052699e-11
55707.500743	4.463584e-07	1.840144e-07
55708.500743	3.723115e-07	2.854412e-08
55709.500743	1.224839e-07	1.373943e-11
55710.500743	3.426526e-07	1.367940e-07
55711.500743	5.092965e-07	7.196258e-08
55712.500743	1.245506e-07	2.375933e-08
55713.500743	2.380876e-07	5.966892e-08
55714.500743	3.694789e-07	1.179331e-07
55715.500743	4.453963e-07	4.355511e-08
55716.500743	2.039760e-07	1.986097e-10
55717.500743	6.986864e-07	1.030474e-07
55718.500743	8.681371e-07	1.063303e-07
55719.500743	4.443652e-07	1.012700e-07
55720.500743	1.561610e-07	2.059588e-09
55721.500743	2.774445e-07	2.980233e-08
55722.500743	1.122669e-06	1.308356e-07
55723.500743	8.379579e-07	2.578344e-07
55724.500743	8.260992e-07	1.184863e-07
55725.500743	1.638674e-07	3.759356e-09
55726.500743	6.261132e-07	1.069823e-07
55727.500743	7.768402e-07	1.020703e-07
55728.500743	8.834783e-07	2.836949e-07
55729.500743	5.811684e-07	2.003274e-07
55730.500743	9.793515e-07	1.141610e-07
55731.500743	1.479376e-06	1.505179e-07
55732.500743	8.824063e-07	1.098220e-07
55733.500743	1.898016e-07	1.184239e-09
55734.500743	4.553437e-07	1.640996e-07
55735.500743	3.172651e-07	1.504564e-08
55736.500743	3.857896e-07	1.757833e-07
55737.500743	4.087176e-07	3.631221e-08
55738.500743	1.144804e-07	3.218750e-12
55739.500743	1.821631e-07	2.581182e-08
55740.500743	1.880893e-07	1.548590e-09
55741.500743	9.871047e-07	1.115236e-07
55742.500743	1.224615e-06	1.376395e-07
55743.500743	1.655405e-07	2.307189e-12
55744.500743	7.024181e-07	1.655583e-07
55745.500743	9.260933e-07	3.150124e-07
55746.500743	7.544643e-07	2.671898e-07
55747.500743	4.464806e-08	3.739801e-12
55748.500743	1.827597e-07	2.761635e-11
55749.500743	2.053820e-07	2.232763e-10
55750.500743	5.920431e-08	1.244099e-10
55751.500743	4.082894e-07	1.657764e-09
55752.500743	2.661868e-07	5.098376e-08
55753.500743	7.179430e-07	2.607511e-07
55774.500743	4.597015e-07	1.586833e-07
55775.500743	1.572410e-07	1.675838e-08
55776.500743	4.407989e-07	1.051884e-07
55777.500743	8.876922e-07	3.591136e-07
55778.500743	5.723682e-07	2.157206e-07
55779.500743	1.949853e-07	8.522552e-08
55780.500743	6.957088e-07	2.108780e-07
55781.500743	1.681076e-07	1.948180e-08
55782.500743	2.355960e-07	5.352720e-09
55783.500743	3.675491e-07	1.328661e-07
55784.500743	2.049931e-07	7.736296e-08
55785.500743	3.569404e-07	3.403121e-08
55786.500743	6.630900e-07	6.799674e-08
55787.500743	1.199879e-07	1.377815e-09
55788.500743	8.852253e-07	2.598905e-07
55789.500743	9.628841e-07	2.631092e-07
55790.500743	3.307407e-07	1.071717e-08
55791.500743	4.452778e-07	1.527647e-07
55792.500743	4.736170e-07	1.804270e-07
55793.500743	7.652540e-07	2.707359e-07
55794.500743	4.545800e-07	6.538917e-08
55795.500743	4.147254e-07	1.388621e-07
55796.500743	3.003843e-07	3.483563e-08
55797.500743	7.250217e-07	2.263765e-07
55798.500743	4.292242e-07	5.947079e-08
55799.500743	1.793587e-07	3.324411e-08
55800.500743	4.528521e-08	9.726607e-12
55801.500743	1.840575e-07	6.753002e-08
55802.500743	8.604188e-08	3.499448e-10
55803.500743	5.656201e-07	1.983849e-07
55804.500743	2.411853e-07	8.120837e-08
55805.500743	1.835749e-07	5.192215e-10
55806.500743	4.193670e-07	3.856096e-08
55807.500743	5.791090e-07	8.564125e-08
55808.500743	7.098383e-07	2.067889e-07
55809.500743	3.439458e-07	6.929098e-08
55810.500743	4.991949e-07	1.458462e-07
55811.500743	3.515905e-07	1.430134e-07
55812.500743	3.863107e-07	3.162599e-08
55813.500743	2.843324e-07	5.793511e-09
55814.500743	2.134991e-07	8.833857e-08
55815.500743	6.153323e-07	1.947364e-07
55816.500743	3.286535e-07	4.074095e-08
55817.500743	4.287899e-07	4.648011e-08
55818.500743	1.904640e-07	3.955803e-07
55819.500743	4.138481e-07	1.432027e-07
55820.500743	4.658936e-07	1.855300e-07
55821.500743	3.678751e-07	1.214125e-07
55822.500743	3.443070e-07	4.154355e-08
55823.500743	6.047630e-07	2.145786e-07
55824.500743	5.264468e-07	1.752218e-07
55825.500743	5.493549e-07	8.639597e-08
55826.500743	7.046158e-07	1.948614e-07
55827.500743	2.063666e-07	6.795824e-08
55828.500743	3.978718e-07	7.103768e-08
55829.500743	5.189551e-07	8.181392e-08
55830.500743	5.908240e-07	1.421139e-07
55831.500743	3.892421e-07	1.324371e-07
55832.500743	6.231686e-07	3.356962e-08
55833.500743	4.014842e-07	1.649219e-07
55834.500743	6.265367e-07	1.922549e-07
55835.500743	6.039317e-07	1.888979e-07
55836.500743	2.074221e-07	3.289301e-08
55837.500743	9.828500e-07	1.589701e-08
55838.500743	5.238363e-07	4.407144e-08
55839.500743	6.229366e-07	1.879893e-07
55840.500743	5.743979e-07	1.702415e-07
55841.500743	8.146274e-07	1.902239e-07
55842.500743	6.241963e-07	6.629036e-08
55843.500743	6.275678e-07	6.323148e-08
55844.500743	1.028325e-06	6.149370e-08
55845.500743	4.066809e-07	6.318641e-08
55846.500743	3.839363e-07	1.152055e-07
55847.500743	4.116214e-07	1.641055e-07
55848.500743	9.135630e-07	8.980721e-08
55849.500743	1.966258e-07	3.548860e-08
55850.500743	4.549545e-07	1.690186e-07
55851.500743	2.346680e-07	3.951799e-11
55852.500743	8.198387e-07	1.185730e-07
55853.500743	4.372104e-07	1.367675e-07
55854.500743	4.930702e-07	5.945594e-08
55856.500743	2.708640e-07	4.694836e-08
55857.500743	7.398466e-07	2.029199e-07
55858.500743	7.470923e-07	1.915147e-07
55859.500743	6.191767e-07	6.175438e-08
55860.500743	4.712681e-07	7.923039e-08
55861.500743	3.460680e-07	1.139871e-07
55862.500743	4.445851e-07	6.321480e-08
55863.500743	6.924568e-07	2.017498e-07
55864.500743	6.777482e-07	7.237040e-08
55865.500743	1.063070e-06	2.239676e-07
55866.500743	9.865951e-07	1.085560e-07
55867.500743	8.570868e-07	8.385613e-08
55868.500743	1.217408e-06	1.727935e-08
55869.500743	1.531708e-06	2.038360e-07
55870.500743	8.988101e-07	9.855931e-08
55871.500743	4.707732e-07	1.250437e-07
55872.500743	1.002182e-06	1.144969e-07
55873.500743	7.039108e-07	5.540133e-08
55874.500743	8.214818e-07	2.333905e-07
55875.500743	8.857738e-07	2.382283e-07
55876.500743	4.319732e-07	1.789849e-07
55877.500743	5.440531e-07	4.792283e-08
55878.500743	8.078113e-07	7.626351e-08
55879.500743	5.178604e-07	6.462537e-08
55880.500743	5.336272e-07	1.652898e-07
55881.500743	1.944764e-07	6.963893e-08
55882.500743	4.457200e-07	1.496057e-07
55883.500743	3.315712e-07	4.084620e-08
55884.500743	4.923495e-07	1.095797e-08
55885.500743	3.765633e-07	6.865725e-08
55886.500743	7.834648e-07	8.925240e-08
55887.500743	4.320327e-07	1.343852e-07
55888.500743	7.313688e-07	6.541212e-08
55889.500743	6.585834e-07	8.563980e-08
55890.500743	8.085402e-07	7.001037e-08
55891.500743	1.668678e-07	4.084612e-08
55892.500743	2.029485e-07	2.087574e-08
55893.500743	6.743632e-07	8.957720e-08
55894.500743	1.039879e-06	2.930580e-07
55895.500743	9.231314e-07	9.168786e-08
55896.500743	5.545309e-07	1.452030e-07
55897.500743	5.739811e-07	1.853434e-07
55898.500743	5.829842e-07	1.187897e-07
55899.500743	7.030372e-07	8.379840e-08
55900.500743	1.882761e-07	2.955499e-08
55901.500743	1.479669e-07	1.961158e-08
55902.500743	6.526913e-07	6.967738e-08
55903.500743	1.070753e-07	8.183890e-12
55904.500743	1.547551e-07	2.187287e-09
55905.500743	1.398727e-07	5.102030e-08
55906.500743	6.544931e-07	3.181658e-07
55907.500743	1.565030e-07	2.231427e-10
55908.500743	4.873968e-07	1.499084e-07
55909.500743	4.025219e-07	7.858465e-08
55910.500743	8.941853e-07	2.377346e-07
55911.500743	2.611527e-07	1.199799e-08
55912.500743	6.764204e-07	1.605146e-08
55913.500743	7.652766e-08	7.169055e-11
55914.500743	2.323704e-07	9.545733e-09
55915.500743	3.409366e-07	1.048393e-07
55916.500743	4.470641e-07	1.279970e-07
55917.500743	3.052407e-07	4.825893e-08
55918.500743	9.042003e-08	7.497700e-10
55919.500743	1.487178e-07	8.142941e-09
55920.500743	2.384585e-07	6.726071e-09
55921.500743	1.945440e-07	8.684917e-11
55922.500743	3.802274e-07	8.108098e-08
55923.500743	1.297950e-07	3.216365e-09
55924.500743	6.207400e-07	9.071345e-08
55925.500743	3.948032e-07	4.471366e-08
55926.500743	5.443228e-07	1.688991e-07
55927.500743	1.506082e-07	5.288983e-10
55928.500743	1.319948e-07	3.203501e-09
55929.500743	6.239557e-07	1.581506e-07
55930.500743	3.608193e-07	1.287856e-07
55931.500743	2.168088e-07	4.978992e-09
55932.500743	2.205434e-07	9.081629e-08
55933.500743	5.560813e-07	8.305589e-08
55934.500743	1.736650e-07	6.228155e-10
55935.500743	4.070453e-07	1.171839e-07
55936.500743	2.535536e-07	8.902720e-08
55937.500743	2.312464e-07	7.315123e-08
55938.500743	2.223208e-07	9.148946e-08
55939.500743	6.822547e-08	2.644530e-10
55940.500743	7.350171e-08	1.865536e-11
55941.500743	2.126561e-07	3.280109e-08
55942.500743	1.541641e-07	3.839607e-09
55943.500743	6.152326e-07	1.160137e-07
55944.500743	4.591837e-07	1.571792e-07
55945.500743	3.334830e-07	3.678811e-08
55946.500743	8.119944e-07	9.095518e-08
55947.500743	2.379258e-07	3.641093e-08
55948.500743	1.916856e-07	6.655483e-08
55949.500743	6.299288e-07	6.031657e-08
55950.500743	3.283747e-07	1.285714e-07
55951.500743	4.066195e-07	3.716577e-08
55952.500743	3.471860e-07	1.086552e-08
55953.500743	4.139148e-07	4.627923e-08
55954.500743	3.817764e-07	1.438977e-09
55955.500743	2.283053e-07	2.585432e-08
55956.500743	1.456554e-07	2.295502e-08
55957.500743	1.722493e-07	2.422822e-10
55958.500743	1.354840e-07	6.637211e-09
55959.500743	6.441198e-07	1.261315e-07
55960.500743	1.323344e-07	1.226420e-10
55961.500743	8.246385e-08	2.827372e-11
55962.500743	3.266130e-07	9.403993e-08
55963.500743	1.927595e-07	1.357747e-10
55964.500743	5.034464e-07	1.430429e-07
55965.500743	3.983442e-07	4.420109e-08
55966.500743	5.216706e-07	8.072178e-08
55967.500743	9.815408e-08	2.139846e-10
55968.500743	6.914285e-07	1.097292e-07
55969.500743	2.529278e-07	2.323623e-08
55970.500743	2.548572e-07	3.558782e-08
55971.500743	2.543853e-07	3.473839e-08
55972.500743	5.064079e-07	7.797041e-08
55973.500743	2.144473e-07	4.127146e-08
55974.500743	1.865979e-07	5.516212e-10
55975.500743	4.319025e-07	1.366055e-07
55976.500743	7.861781e-07	9.534791e-08
55977.500743	3.792644e-07	6.734292e-08
55978.500743	2.037497e-07	2.215744e-09
55979.500743	6.468067e-07	8.493232e-08
55980.500743	1.717713e-07	1.538030e-10
55981.500743	1.709840e-07	1.554051e-09
55982.500743	8.886789e-07	2.358451e-07
55983.500743	5.591934e-07	1.099094e-07
55984.500743	1.572970e-07	1.017471e-09
55985.500743	1.247983e-07	4.510708e-08
55986.500743	2.440408e-07	5.648970e-08
55987.500743	7.136656e-08	3.956624e-11
55988.500743	1.539255e-07	4.836664e-08
55989.500743	3.878727e-07	1.500958e-07
55990.500743	5.218506e-07	2.001326e-07
55991.500743	4.075568e-07	6.148267e-08
55992.500743	6.462336e-07	2.396139e-07
55993.500743	7.748177e-08	1.171661e-11
55994.500743	6.520614e-07	9.202633e-08
55995.500743	2.994402e-07	4.431849e-08
55996.500743	1.177815e-07	1.537961e-08
55997.500743	2.869047e-07	4.231764e-08
55998.500743	2.699622e-07	7.707753e-11
55999.500743	1.302312e-07	3.177067e-10
56000.500743	5.566506e-07	1.361315e-07
56001.500743	1.983469e-07	4.108012e-10
56002.500743	9.656237e-07	7.678039e-08
56003.500743	8.852430e-07	1.282810e-07
56004.500743	7.709943e-07	2.327454e-07
56005.500743	1.435964e-07	1.029485e-09
56006.500743	2.274354e-07	5.411349e-08
56007.500743	1.430372e-07	1.586463e-08
56008.500743	3.895839e-07	6.066353e-08
56009.500743	2.612214e-07	4.409652e-08
56010.500743	7.766384e-07	2.300210e-07
56011.500743	6.016695e-07	2.526006e-07
56012.500743	9.315762e-08	1.872189e-10
56013.500743	8.572891e-07	2.603047e-07
56014.500743	3.065103e-07	1.040487e-07
56015.500743	1.173686e-07	4.560455e-09
56016.500743	6.228743e-07	1.855362e-07
56017.500743	4.155383e-07	5.106382e-08
56018.500743	2.496889e-07	3.096468e-08
56019.500743	1.634659e-07	4.595089e-08
56020.500743	5.337434e-07	1.802887e-07
56021.500743	1.121003e-07	1.924527e-10
56022.500743	5.733796e-07	6.743340e-08
56023.500743	4.518927e-07	1.257857e-07
56024.500743	5.786790e-07	5.318075e-08
