JD	Magnitude	Uncertainty	HQuncertainty	Band	Observer Code	Comment Code(s)	Comp Star 1	Comp Star 2	Charts	Comments	Transfomed	Airmass	Validation Flag	Cmag	Kmag	HJD	Star Name	Observer Affiliation	Measurement Method	Grouping Method	ADS Reference	Digitizer	Credit
2458160.448638	15.008	0.009		SG	NRNA		000-BBQ-029	CONTROL	X16263DI		0	1.084	Z	-13.509	14.896	2458160.45422	OJ 287	AAVSO	STD				
2458160.45101	14.738	0.079		V	GCO		ENSAMBLE	000-BBQ-043	7193UE	EXP.TIME= 3X300SEC.-STACK METHOD: AVERAGE-'ACP->LX200GPS/R'-'SBIG ST-7 DUAL CCD CAMERA'	0	1.11	Z		12.854		OJ 287	AAVSO	STD	0			
2458160.460648	14.528	0.008		SR	NRNA		000-BBQ-029	CONTROL	X16263DI		0	1.077	Z	-14.043	14.509	2458160.46623	OJ 287	AAVSO	STD				
2458160.47014	14.7			Vis.	OJR		146		13341DQT				Z				OJ 287		STD				
2458160.472679	14.243	0.010		SI	NRNA		000-BBQ-029	CONTROL	X16263DI		0	1.074	Z	-13.549	14.416	2458160.47826	OJ 287	AAVSO	STD				
2458160.502189	14.724	0.010		V	NRNA		000-BBQ-029	CONTROL	X16263DI		0	1.088	Z	-13.511	14.614	2458160.50777	OJ 287	AAVSO	STD				
2458160.519049	14.719	0.010		V	NRNA		000-BBQ-029	CONTROL	X16263DI		0	1.108	Z	-13.549	14.610	2458160.52463	OJ 287	AAVSO	STD				
2458160.531030	14.291	0.008		R	NRNA		000-BBQ-029	CONTROL	X16263DI		0	1.129	Z	-14.086	14.290	2458160.53661	OJ 287	AAVSO	STD				
2458161.472	14.6			Vis.	TOO				251.02	SCT355			Z				OJ 287	BAA-VSS	STD				BAAVSS
2458161.481372	14.478	0.103		CV	HKEB		ENSEMBLE	000-BBQ-061	15545BEK	OTHER	1	1.046	Z		13.596		OJ 287	AAVSO	STD				
2458162.35378	14.682	0.017		V	BDG		ENSEMBLE	11	KIDGER	MEAN OF 16 OBS	1	1.471	Z		15.136		OJ 287	BAA-VSS	STD	1			
2458162.35452	14.269	0.015		R	BDG		ENSEMBLE	11	KIDGER	MEAN OF 16 OBS	1	1.467	Z		14.761		OJ 287	BAA-VSS	STD	1			
2458162.386618	14.690	0.007		V	ATE		NA	146	X16659HL		0	1.250	Z		14.615	2458162.39216	OJ 287	AAVSO	STD				
2458162.41021	14.698	0.087		V	RZD		ENSEMBLE		X22691M		0	1.168	Z				OJ 287	AAVSO	STD				
2458162.41095	14.356	0.062		R	RZD		ENSEMBLE		X22691K		0	1.168	Z				OJ 287	AAVSO	STD				
2458162.415	14.7			Vis.	PYG	U	S-1		251.02				Z				OJ 287	BAA-VSS	STD				
2458162.429	14.6			Vis.	TOO				251.02	SCT355			Z				OJ 287	BAA-VSS	STD				BAAVSS
2458162.608	14.698			V	PYG		4		FIORUCCI TOSTI & SMI	SRO-50	0		Z	14.18			OJ 287	BAA-VSS	STD				
2458162.613	14.299			SR	PYG		4		FIORUCCI TOSTI & SMI	SRO-50	0		Z	13.74			OJ 287	BAA-VSS	STD				
2458163.28958	14.7			CV	WKL				1071aobl		0		Z	14.6			OJ 287	BAV	STD				
2458163.35650	14.708	0.014		V	PXR		S	T	BAA VSS 251.02		0		Z	14.61	14.977		OJ 287	BAA-VSS	STD				
2458163.35723	14.745	0.014		V	PXR		S	T	BAA VSS 251.02		0		Z	14.61	15.025		OJ 287	BAA-VSS	STD				
2458163.35795	14.718	0.014		V	PXR		S	T	BAA VSS 251.02		0		Z	14.61	15.002		OJ 287	BAA-VSS	STD				
2458163.35868	14.719	0.014		V	PXR		S	T	BAA VSS 251.02		0		Z	14.61	14.915		OJ 287	BAA-VSS	STD				
2458163.35940	14.718	0.014		V	PXR		S	T	BAA VSS 251.02		0		Z	14.61	14.910		OJ 287	BAA-VSS	STD				
2458163.36030	14.595	0.012		R	PXR		S = 4UC551-045646	T = 4UC551-045647	BAA VSS 251.02 + APA		0		Z	14.503	14.915		OJ 287	BAA-VSS	STD				
2458163.36103	14.538	0.012		R	PXR		S = 4UC551-045646	T = 4UC551-045647	BAA VSS 251.02 + APA		0		Z	14.503	14.869		OJ 287	BAA-VSS	STD				
2458163.36175	14.538	0.012		R	PXR		S = 4UC551-045646	T = 4UC551-045647	BAA VSS 251.02 + APA		0		Z	14.503	14.916		OJ 287	BAA-VSS	STD				
2458163.36248	14.476	0.013		R	PXR		S = 4UC551-045646	T = 4UC551-045647	BAA VSS 251.02 + APA		0		Z	14.503	14.798		OJ 287	BAA-VSS	STD				
2458163.36319	14.515	0.012		R	PXR		S = 4UC551-045646	T = 4UC551-045647	BAA VSS 251.02 + APA		0		Z	14.503	14.831		OJ 287	BAA-VSS	STD				
2458163.36392	14.517	0.012		R	PXR		S = 4UC551-045646	T = 4UC551-045647	BAA VSS 251.02 + APA		0		Z	14.503	14.894		OJ 287	BAA-VSS	STD				
2458163.46	14.5			Vis.	TOO				251.02	SCT355			Z				OJ 287	BAA-VSS	STD				BAAVSS
2458163.549	14.8			Vis.	PYG	U	S-2		251.02				Z				OJ 287	BAA-VSS	STD				
2458164.665909	14.483	0.105		CV	HKEB		ENSEMBLE	000-BBQ-061	15545BEK	OTHER	1	1.519	Z		13.555		OJ 287	AAVSO	STD				
2458165.41714	14.817	0.088		V	GCO		ENSEMBLE	000-BBQ-043	7193UE	EXP.TIME= 3X300SEC.-STACK METHOD: AVERAGE-'ACP->LX200GPS/R'-'SBIG ST-7 DUAL CCD CAMERA'	0	1.119	Z		12.853		OJ 287	AAVSO	STD	0			
2458165.423293	14.780	0.010		V	NRNA		000-BBQ-029	CONTROL	X16263DI		0	1.096	Z	-13.433	14.612	2458165.42876	OJ 287	AAVSO	STD				
2458165.435283	14.338	0.009		R	NRNA		000-BBQ-029	CONTROL	X16263DI		0	1.084	Z	-13.858	14.295	2458165.44075	OJ 287	AAVSO	STD				
2458165.487	14.6			Vis.	TOO				251.02	SCT355			Z				OJ 287	BAA-VSS	STD				BAAVSS
2458166.29306	14.5			CV	WKL				1071aobl		0		Z	14.6	14.2		OJ 287	BAV	STD				
2458166.5	14.9			Vis.	MOW		146	149	10317DOG				Z				OJ 287	AAVSO	STD				
2458166.78090	14.688	0.020		V	DKS		000-BBQ-043	000-BBQ-029	14597CF	ERROR: V+C POISSON;	0	1.164	Z	12.800	14.554		OJ 287	AAVSO	STD				
2458167.35417	14.73	0.1		CV	HNDA		146	159	X159750		0		Z	14.6	15.9		OJ 287	AAVSO	STD				
2458167.472014	14.781	0.005		V	DAM		146		X15649LOX		0		Z	13.248			OJ 287	AAVSO	STD				
2458167.486173	14.702	0.002		V	ATE		NA	146	X16659HL		0	1.075	Z		14.590	2458167.49158	OJ 287	AAVSO	STD				
2458167.523258	14.479	0.124		CV	HKEB		ENSEMBLE	000-BBQ-061	15545BEK	OTHER	1	1.014	Z		13.426		OJ 287	AAVSO	STD				
2458168.77645	14.710	0.023		V	DKS		000-BBQ-043	000-BBQ-029	14597CF	ERROR: V+C POISSON;	0	1.168	Z	12.800	14.757		OJ 287	AAVSO	STD				
2458170.396639	14.746	0.028		V	AFSA		NA	000-BLX-797	X22962I		0	1.137	Z		13.327	2458170.40195	OJ 287	AAVSO	STD				
2458170.397349	14.859	0.029		V	AFSA		NA	000-BLX-797	X22962I		0	1.135	Z		13.327	2458170.40266	OJ 287	AAVSO	STD				
2458170.398040	15.017	0.031		V	AFSA		NA	000-BLX-797	X22962I		0	1.133	Z		13.327	2458170.40335	OJ 287	AAVSO	STD				
2458170.398750	14.710	0.028		V	AFSA		NA	000-BLX-797	X22962I		0	1.131	Z		13.327	2458170.40406	OJ 287	AAVSO	STD				
2458170.455302	14.863	0.007		V	ATE		NA	146	X16659HL		0	1.073	Z		14.599	2458170.46061	OJ 287	AAVSO	STD				
2458170.650	15.316			B	PYG		4		FIORUCCI TOSTI & SMI	SRO-50	0		Z	15.01			OJ 287	BAA-VSS	STD				
2458170.658	14.926			V	PYG		4		FIORUCCI TOSTI & SMI	SRO-50	0		Z	14.18			OJ 287	BAA-VSS	STD				
2458170.661	14.488			SR	PYG		4		FIORUCCI TOSTI & SMI	SRO-50	0		Z	13.74			OJ 287	BAA-VSS	STD				
2458171.36058	14.898	0.081		V	RZD		ENSEMBLE		X22713DGJ		0	1.266	Z				OJ 287	AAVSO	STD				
2458171.36339	14.571	0.082		R	RZD		ENSEMBLE		X22713DGJ		0	1.266	Z				OJ 287	AAVSO	STD				
2458171.372095	14.437	0.011		SI	NRNA		000-BBQ-029	CONTROL	X16263DI		0	1.162	Z	-13.387	14.413	2458171.37737	OJ 287	AAVSO	STD				
2458171.41806	14.7			Vis.	OJR		146		13341DQT				Z				OJ 287		STD				
2458171.451208	14.935	0.011		V	NRNA		000-BBQ-029	CONTROL	X16263DI		0	1.075	Z	-13.401	14.619	2458171.45648	OJ 287	AAVSO	STD				
2458171.463208	14.507	0.009		R	NRNA		000-BBQ-029	CONTROL	X16263DI		0	1.081	Z	-13.943	14.295	2458171.46848	OJ 287	AAVSO	STD				
2458171.475239	15.252	0.011		SG	NRNA		000-BBQ-029	CONTROL	X16263DI		0	1.091	Z	-13.337	14.887	2458171.48051	OJ 287	AAVSO	STD				
2458171.487249	14.756	0.009		SR	NRNA		000-BBQ-029	CONTROL	X16263DI		0	1.106	Z	-13.902	14.503	2458171.49252	OJ 287	AAVSO	STD				
2458171.49717	14.925	0.005		V	BDG		ENSEMBLE	11	KIDGER	MEAN OF 5 OBS	1	1.203	Z		15.132		OJ 287	BAA-VSS	STD	1			
2458171.49792	14.489	0.011		R	BDG		ENSEMBLE	11	KIDGER	MEAN OF 5 OBS	1	1.204	Z		14.747		OJ 287	BAA-VSS	STD	1			
2458171.499330	14.450	0.011		SI	NRNA		000-BBQ-029	CONTROL	X16263DI		0	1.126	Z	-13.399	14.401	2458171.50460	OJ 287	AAVSO	STD				
2458171.513200	14.960	0.012		V	NRNA		000-BBQ-029	CONTROL	X16263DI		0	1.157	Z	-13.279	14.620	2458171.51847	OJ 287	AAVSO	STD				
2458171.531	<14.0			Vis.	VTY	K	<R		BAAVSS 251.02	40CM			Z				OJ 287	BAA-VSS	STD				
2458171.540311	14.754	0.010		SR	NRNA		000-BBQ-029	CONTROL	X16263DI		0	1.243	Z	-13.780	14.484	2458171.54558	OJ 287	AAVSO	STD				
2458171.82664	14.904	0.040		V	DKS		000-BBQ-043	000-BBQ-029	14597CF	ERROR: V-C STDDEV+C POISSON IN QUAD;	0	1.541	Z	12.800	14.543		OJ 287	AAVSO	STD				
2458172.482	<14.0			Vis.	VTY	K	<R		BAAVSS 251.02	40CM			Z				OJ 287	BAA-VSS	STD				
2458172.51	15.0			Vis.	TOO				251.02	SCT355			Z				OJ 287	BAA-VSS	STD				BAAVSS
2458172.526	15.1			Vis.	PYG	U	T-1		251.02				Z				OJ 287	BAA-VSS	STD				
2458172.771	15.481			B	PYG		4		FIORUCCI TOSTI & SMI	SRO-50	0		Z	15.01			OJ 287	BAA-VSS	STD				
2458172.777	15.022			V	PYG		4		FIORUCCI TOSTI & SMI	SRO-50	0		Z	14.18			OJ 287	BAA-VSS	STD				
2458172.781	14.611			SR	PYG		4		FIORUCCI TOSTI & SMI	SRO-50	0		Z	13.74			OJ 287	BAA-VSS	STD				
2458173.364522	14.809	0.031		R	GFDB		149		X15647EI		0	3.080	Z	-10.698		2458173.36972	OJ 287	AAM	STD				
2458173.366662	14.756	0.030		R	GFDB		149		X15647EI		0	3.032	Z	-10.679		2458173.37186	OJ 287	AAM	STD				
2458173.368812	14.791	0.031		R	GFDB		149		X15647EI		0	2.986	Z	-10.682		2458173.37401	OJ 287	AAM	STD				
2458173.370952	14.803	0.031		R	GFDB		149		X15647EI		0	2.942	Z	-10.704		2458173.37615	OJ 287	AAM	STD				
2458173.373092	14.795	0.031		R	GFDB		149		X15647EI		0	2.901	Z	-10.701		2458173.37829	OJ 287	AAM	STD				
2458173.375233	14.799	0.031		R	GFDB		149		X15647EI		0	2.861	Z	-10.709		2458173.38043	OJ 287	AAM	STD				
2458173.384473	14.693	0.131		CV	HKEB		ENSEMBLE	000-BBQ-061	15545BEK	OTHER	1	1.248	Z		13.620		OJ 287	AAVSO	STD				
2458173.535093	14.977	0.004		V	DAM		146		X15649LOX		0		Z	12.929			OJ 287	AAVSO	STD				
2458173.597	15.347			B	PYG		4		FIORUCCI TOSTI & SMI	SRO-50	0		Z	15.01			OJ 287	BAA-VSS	STD				
2458173.601	14.936			V	PYG		4		FIORUCCI TOSTI & SMI	SRO-50	0		Z	14.18			OJ 287	BAA-VSS	STD				
2458173.606	14.540			SR	PYG		4		FIORUCCI TOSTI & SMI	SRO-50	0		Z	13.74			OJ 287	BAA-VSS	STD				
2458174.365	14.9			Vis.	PYG	U	S-3		251.02				Z				OJ 287	BAA-VSS	STD				
2458174.416655	14.891	0.006		V	DAM		146		X15649LOX		0		Z	12.912			OJ 287	AAVSO	STD				
2458174.452677	14.862	0.025		V	ATE		NA	146	X16659HL		0	1.071	Z		14.598	2458174.45783	OJ 287	AAVSO	STD				
2458174.763	15.303			B	PYG		4		FIORUCCI TOSTI & SMI	SRO-50	0		Z	15.01			OJ 287	BAA-VSS	STD				
2458174.769	14.882			V	PYG		4		FIORUCCI TOSTI & SMI	SRO-50	0		Z	14.18			OJ 287	BAA-VSS	STD				
2458174.774	14.475			SR	PYG		4		FIORUCCI TOSTI & SMI	SRO-50	0		Z	13.74			OJ 287	BAA-VSS	STD				
2458175.364636	14.505	0.028		R	GFDB		000-BBQ-029		X22747UV		0	1.205	Z	-10.825		2458175.36975	OJ 287	AAM	STD				
2458175.367126	14.502	0.028		R	GFDB		000-BBQ-029		X22747UV		0	1.198	Z	-10.822		2458175.37224	OJ 287	AAM	STD				
2458175.369626	14.526	0.028		R	GFDB		000-BBQ-029		X22747UV		0	1.190	Z	-10.824		2458175.37474	OJ 287	AAM	STD				
2458175.382127	14.487	0.028		R	GFDB		000-BBQ-029		X22747UV		0	1.159	Z	-10.747		2458175.38724	OJ 287	AAM	STD				
2458175.384617	14.537	0.028		R	GFDB		000-BBQ-029		X22747UV		0	1.153	Z	-10.788		2458175.38973	OJ 287	AAM	STD				
2458175.387117	14.450	0.027		R	GFDB		000-BBQ-029		X22747UV		0	1.148	Z	-10.794		2458175.39223	OJ 287	AAM	STD				
2458175.389	14.7			Vis.	PYG	U	S-1		251.02				Z				OJ 287	BAA-VSS	STD				
2458175.396577	14.487	0.027		R	GFDB		000-BBQ-029		X22747UV		0	1.130	Z	-10.847		2458175.40169	OJ 287	AAM	STD				
2458175.399067	14.501	0.027		R	GFDB		000-BBQ-029		X22747UV		0	1.126	Z	-10.872		2458175.40418	OJ 287	AAM	STD				
2458175.403068	14.473	0.027		R	GFDB		000-BBQ-029		X22747UV		0	1.120	Z	-10.861		2458175.40818	OJ 287	AAM	STD				
2458175.405568	14.492	0.027		R	GFDB		000-BBQ-029		X22747UV		0	1.116	Z	-10.868		2458175.41068	OJ 287	AAM	STD				
2458175.408048	14.531	0.027		R	GFDB		000-BBQ-029		X22747UV		0	1.113	Z	-10.877		2458175.41316	OJ 287	AAM	STD				
2458175.45334	14.915	0.031		V	PXR				BAA VSS 251.02	LX200-14			Z				OJ 287	BAA-VSS	STD				BAAVSS
2458175.45369	14.908	0.081		V	RZD		ENSEMBLE		X22713DGJ		0	1.266	Z				OJ 287	AAVSO	STD				
2458175.45479	14.833	0.031		V	PXR				BAA VSS 251.02	LX200-14			Z				OJ 287	BAA-VSS	STD				BAAVSS
2458175.45552	14.848	0.027		V	PXR				BAA VSS 251.02	LX200-14			Z				OJ 287	BAA-VSS	STD				BAAVSS
2458175.45593	14.823	0.022		V	BDG		ENSEMBLE	11	KIDGER	MEAN OF 12 OBS	1	1.176	Z		15.129		OJ 287	BAA-VSS	STD	1			
2458175.45637	14.619	0.021		R	PXR				SEE COMMENTS	BAA VSS 251.02 + APASS; LX200-14			Z				OJ 287	BAA-VSS	STD				BAAVSS
2458175.45667	14.412	0.014		R	BDG		ENSEMBLE	11	KIDGER	MEAN OF 12 OBS	1	1.177	Z		14.754		OJ 287	BAA-VSS	STD	1			
2458175.45708	14.533	0.017		R	PXR				SEE COMMENTS	BAA VSS 251.02 + APASS; LX200-14			Z				OJ 287	BAA-VSS	STD				BAAVSS
2458175.45781	14.61	0.015		R	PXR				SEE COMMENTS	BAA VSS 251.02 + APASS; LX200-14			Z				OJ 287	BAA-VSS	STD				BAAVSS
2458175.45853	14.702	0.017		R	PXR				SEE COMMENTS	BAA VSS 251.02 + APASS; LX200-14			Z				OJ 287	BAA-VSS	STD				BAAVSS
2458179.751	15.414			B	PYG		4		FIORUCCI TOSTI & SMI	SRO-50	0		Z	15.01			OJ 287	BAA-VSS	STD				
2458179.758	14.994			V	PYG		4		FIORUCCI TOSTI & SMI	SRO-50	0		Z	14.18			OJ 287	BAA-VSS	STD				
2458179.763	14.669			SR	PYG		4		FIORUCCI TOSTI & SMI	SRO-50	0		Z	13.74			OJ 287	BAA-VSS	STD				
2458180.775	15.429			B	PYG		4		FIORUCCI TOSTI & SMI	SRO-50	0		Z	15.01			OJ 287	BAA-VSS	STD				
2458180.781	15.012			V	PYG		4		FIORUCCI TOSTI & SMI	SRO-50	0		Z	14.18			OJ 287	BAA-VSS	STD				
2458180.785	14.649			SR	PYG		4		FIORUCCI TOSTI & SMI	SRO-50	0		Z	13.74			OJ 287	BAA-VSS	STD				
2458181.624	15.439			B	PYG		4		FIORUCCI TOSTI & SMI	SRO-50	0		Z	15.01			OJ 287	BAA-VSS	STD				
2458181.629	14.973			V	PYG		4		FIORUCCI TOSTI & SMI	SRO-50	0		Z	14.18			OJ 287	BAA-VSS	STD				
2458181.634	14.601			SR	PYG		4		FIORUCCI TOSTI & SMI	SRO-50	0		Z	13.74			OJ 287	BAA-VSS	STD				
2458182.5	14.9			Vis.	MOW		146	149	10317DOG				Z				OJ 287	AAVSO	STD				
2458183.28194	15.0			CV	WKL	U			1071aobl		0		Z	14.9	14.6		OJ 287	BAV	STD				
2458183.599	15.419			B	PYG		4		FIORUCCI TOSTI & SMI	SRO-50	0		Z	15.01			OJ 287	BAA-VSS	STD				
2458183.606	14.957			V	PYG		4		FIORUCCI TOSTI & SMI	SRO-50	0		Z	14.18			OJ 287	BAA-VSS	STD				
2458183.610	14.561			SR	PYG		4		FIORUCCI TOSTI & SMI	SRO-50	0		Z	13.74			OJ 287	BAA-VSS	STD				
2458183.629774	14.710	0.114		CV	HKEB		ENSEMBLE	000-BBQ-061	15545BEK	OTHER	1	1.693	Z		13.559		OJ 287	AAVSO	STD				
2458184.622	14.629			R	PYG		4		FIORUCCI TOSTI & SMI	COAST	0		Z	13.74			OJ 287	BAA-VSS	STD				
2458184.624	14.980			V	PYG		4		FIORUCCI TOSTI & SMI	COAST	0		Z	14.18			OJ 287	BAA-VSS	STD				
2458184.64306	14.491	0.018		V	SDI		000-BBQ-029	000-BBQ-017	X17142AJK	BRT COAST	0	2.002	Z	14.631	15.198		OJ 287	BAA-VSS	STD				
2458185.41667	14.8	0.1		CV	HNDA		149	159	X22727ADO		0		Z	14.9	15.9		OJ 287	AAVSO	STD				
2458185.507	15.1			Vis.	PYG	U	W+1		251.02				Z				OJ 287	BAA-VSS	STD				
2458185.563	15.0			Vis.	HUR				251.02	COAST; CCD observation incorrectly loaded as Visual.; CCD			Z				OJ 287	BAA-VSS	STD				BAAVSS
2458186.369175	14.953	0.011		V	NRNA		000-BBQ-029	CONTROL	X16263DI		0	1.092	Z	-13.467	14.625	2458186.37372	OJ 287	AAVSO	STD				
2458186.381195	14.556	0.009		R	NRNA		000-BBQ-029	CONTROL	X16263DI		0	1.082	Z	-14.010	14.307	2458186.38574	OJ 287	AAVSO	STD				
2458186.393226	15.257	0.011		SG	NRNA		000-BBQ-029	CONTROL	X16263DI		0	1.076	Z	-13.342	14.900	2458186.39777	OJ 287	AAVSO	STD				
2458186.405307	14.784	0.009		SR	NRNA		000-BBQ-029	CONTROL	X16263DI		0	1.074	Z	-13.926	14.511	2458186.40985	OJ 287	AAVSO	STD				
